method,method_type,compute,date_introduced,reference_url,all__pos,all__elo,all__elo+,all__elo-,all__rank,all__winrate,all__improvability,all__imputed,all__time_train_s,all__time_infer_s,all__rank=1_count,classification__pos,classification__elo,classification__elo+,classification__elo-,classification__rank,classification__winrate,classification__improvability,classification__imputed,classification__time_train_s,classification__time_infer_s,classification__rank=1_count,binary__pos,binary__elo,binary__elo+,binary__elo-,binary__rank,binary__winrate,binary__improvability,binary__imputed,binary__time_train_s,binary__time_infer_s,binary__rank=1_count,multiclass__pos,multiclass__elo,multiclass__elo+,multiclass__elo-,multiclass__rank,multiclass__winrate,multiclass__improvability,multiclass__imputed,multiclass__time_train_s,multiclass__time_infer_s,multiclass__rank=1_count,regression__pos,regression__elo,regression__elo+,regression__elo-,regression__rank,regression__winrate,regression__improvability,regression__imputed,regression__time_train_s,regression__time_infer_s,regression__rank=1_count
TABPFNV2_GPU (tuned + ensemble),hpo,gpu,2025-01,https://www.nature.com/articles/s41586-024-08328-6,36,1312.5,67.8,68.7,38.5,0.563953488372093,0.17765071396681445,0.35294117647058826,9280.937638614692,101.0832102392234,0.0,36,1316.0,92.8,80.8,38.421052631578945,0.5648714810281518,0.20828079404367864,0.3157894736842105,10009.281363907614,114.13957280861705,0.0,40,1296.3,82.4,75.7,40.766666666666666,0.5375968992248062,0.20443091343841144,0.3333333333333333,11570.361415306726,134.84050192832947,0.0,21,1427.0,282.7,186.1,29.625,0.6671511627906976,0.2227178463134306,0.25,4155.231171160936,36.511088609695435,0.0,38,1381.7,198.2,144.3,38.73076923076923,0.5612701252236136,0.08811663374213453,0.46153846153846156,7151.932903143076,62.91845811330355,0.0
TA-ILTM (tuned),hpo,gpu,2025-11,https://arxiv.org/abs/2511.15941,37,1291.4,43.7,41.9,40.470588235294116,0.5410396716826266,0.17330085032499526,0.0,49850.45392826492,171.2311054865519,0.0,40,1299.0,52.0,52.0,40.026315789473685,0.5462056303549572,0.19597940232365904,0.0,48797.76559668466,168.78216263494994,0.0,38,1310.6,54.8,50.6,39.4,0.5534883720930233,0.18676598658646248,0.0,50715.77546584606,161.32966318130494,0.0,47,1276.4,147.6,111.6,42.375,0.5188953488372093,0.2305297113381461,0.0,41605.22858732939,196.7290355861187,0.0,41,1339.2,111.3,73.4,41.76923076923077,0.5259391771019678,0.10700969832890109,0.0,52927.54289749952,178.38955382200388,0.0
MITRA_GPU (default),config,gpu,2025-07,https://arxiv.org/abs/2510.21204,38,1289.7,52.6,64.9,40.627450980392155,0.5392156862745098,0.18531157863567763,0.35294117647058826,417.8125674724579,6.376229664858649,0.0,38,1304.0,84.6,72.9,39.55263157894737,0.5517135862913096,0.21149361359753852,0.3157894736842105,508.1057796854722,7.653559653382552,0.0,44,1286.5,96.1,78.1,41.71666666666667,0.5265503875968992,0.20647735858431387,0.3333333333333333,565.5180269400279,8.931526120503744,0.0,24,1404.7,199.0,163.7,31.4375,0.6460755813953488,0.23030456989713094,0.25,292.80985248088837,2.8611854016780853,0.0,42,1311.4,123.7,102.9,43.76923076923077,0.5026833631484794,0.10877947643946888,0.46153846153846156,153.8785625421084,2.6424958522503195,0.0
CHIMERA (default),config,cpu,2026-05-26,https://github.com/bbstats/chimeraboost,39,1283.1,53.4,51.2,41.254901960784316,0.5319197446420428,0.1861264670485234,0.0,14.347385135351443,0.4173607919730392,0.0,42,1298.5,67.7,73.6,40.078947368421055,0.545593635250918,0.20771739159278943,0.0,13.792038371688442,0.42762383661772074,0.0,36,1313.0,84.3,66.3,39.166666666666664,0.5562015503875969,0.19172795007646046,0.0,14.265903782844543,0.4873336315155029,0.0,48,1263.5,197.7,216.5,43.5,0.5058139534883721,0.2676777972790232,0.0,12.015043079853058,0.20371210575103757,0.0,44,1298.6,105.5,109.3,44.69230769230769,0.4919499105545617,0.12301453376528422,0.0,15.970706444520216,0.3873611230116624,0.0
XRFM_GPU (tuned),hpo,gpu,2025-08,https://arxiv.org/abs/2508.10053,40,1279.7,53.1,44.7,41.568627450980394,0.5282717738258094,0.1825918476184629,0.0,14022.497099048951,2.329889568628049,1.0,47,1257.7,64.8,58.6,43.973684210526315,0.5003059975520195,0.21282547121994252,0.0,16688.286808672703,2.9471926626406217,1.0,46,1254.3,58.6,67.0,44.833333333333336,0.4903100775193798,0.20415884160973807,0.0,16991.679954560597,2.8218817790349324,0.0,43,1295.2,256.7,210.6,40.75,0.5377906976744186,0.24532533225820924,0.0,15550.562511593103,3.417108476161957,1.0,33,1442.0,96.6,63.1,34.53846153846154,0.6100178890876565,0.09421664016798387,0.0,6230.188717071826,0.5254651399759145,0.0
TABDPT_GPU (default),config,gpu,2024-10,https://arxiv.org/abs/2410.18164,41,1275.3,68.9,66.3,41.990196078431374,0.5233698130414957,0.1850663749958982,0.0,583.167813721825,268.76904352506,0.0,52,1212.8,70.3,63.3,48.276315789473685,0.45027539779681763,0.22562158839442184,0.0,613.469927398782,283.2420857956535,0.0,51,1218.6,68.1,86.7,48.28333333333333,0.4501937984496124,0.21258732009647618,0.0,686.9072714567185,315.34600994586947,0.0,57,1208.3,257.0,183.1,48.25,0.45058139534883723,0.27450009451171814,0.0,338.07988718152046,162.85237023234367,0.0,20,1616.5,184.4,84.1,23.615384615384617,0.7370304114490162,0.06652036660021367,0.0,494.59240451225867,226.4632276571714,0.0
TA-TABM (default),config,gpu,2024-10,https://arxiv.org/abs/2410.24210,42,1273.2,47.1,50.2,42.18627450980392,0.5210898312813498,0.18257354849253785,0.0,65.02894820419013,0.9653628713944379,0.0,43,1287.8,60.0,55.8,41.0921052631579,0.533812729498164,0.20794871628715147,0.0,65.24467963293979,1.0502251951318038,0.0,43,1287.9,82.0,74.6,41.583333333333336,0.5281007751937985,0.19472077953022643,0.0,67.05051782131196,0.9405364195505778,0.0,40,1312.5,201.6,154.8,39.25,0.5552325581395349,0.2575534791256203,0.0,58.47278642654419,1.4615581035614014,0.0,45,1289.1,89.4,80.2,45.38461538461539,0.48389982110912344,0.10839998109289807,0.0,64.39834864322955,0.7173037712390606,0.0
TABICL_GPU (default),config,gpu,2025-02,https://arxiv.org/abs/2502.05564,43,1270.6,56.4,59.5,42.431372549019606,0.5182398540811674,0.1847545627368635,0.29411764705882354,89.99167278701184,15.994201370314055,0.0,27,1356.0,74.6,65.3,34.69736842105263,0.6081701346389229,0.18852580358623017,0.05263157894736842,117.48550770157262,21.35919719620755,0.0,20,1381.0,73.9,58.8,32.833333333333336,0.6298449612403101,0.1668079738238877,0.03333333333333333,139.7918772538503,25.834517804781594,0.0,46,1284.4,199.6,171.3,41.6875,0.5268895348837209,0.2699676651950144,0.125,33.83662188053131,4.576744914054871,0.0,70,1000.0,56.7,97.4,65.03846153846153,0.25536672629695883,0.17373093563871478,1.0,9.625078421372633,0.3119058792407696,0.0
EBM (tuned + ensemble),hpo,cpu,2019-09,https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf,44,1255.3,48.7,49.8,43.88235294117647,0.5013679890560876,0.194393461038849,0.0,52874.45252688726,2.34197577308206,0.0,41,1299.0,49.3,47.1,40.026315789473685,0.5462056303549572,0.20760769449896535,0.0,62065.37720852777,2.282371608834518,0.0,39,1299.1,60.1,55.7,40.5,0.5406976744186046,0.199052540204349,0.0,36363.41098268032,2.3467708110809324,0.0,35,1324.0,136.9,150.1,38.25,0.5668604651162791,0.2396895231037766,0.0,158447.75055545568,2.0408746004104614,0.0,59,1152.3,141.7,186.7,55.15384615384615,0.370304114490161,0.15576724015543192,0.0,26008.672688245773,2.5162033301133375,0.0
TABPFNV2_GPU (tuned),hpo,gpu,2025-01,https://www.nature.com/articles/s41586-024-08328-6,45,1251.5,68.1,56.5,44.23529411764706,0.49726402188782487,0.19227168097546618,0.35294117647058826,9280.937638614692,4.082395156224568,0.0,45,1262.5,76.4,74.8,43.51315789473684,0.5056609547123623,0.22292351419663867,0.3157894736842105,10009.281363907614,4.116424629562779,0.0,47,1250.6,82.8,69.3,45.18333333333333,0.4862403100775194,0.21939155444631764,0.3333333333333333,11570.361415306726,4.732910664876302,0.0,33,1335.6,187.5,147.2,37.25,0.5784883720930233,0.23616836326034246,0.25,4155.231171160936,1.80460199713707,0.0,46,1275.8,159.4,159.5,46.34615384615385,0.4727191413237925,0.10267401463665426,0.46153846153846156,7151.932903143076,3.9829243880051832,0.0
NN_TORCH (tuned + ensemble),hpo,cpu,2019-12,https://arxiv.org/abs/2003.06505,46,1247.8,47.2,54.8,44.588235294117645,0.49316005471956226,0.18317347886972257,0.0,29357.971773493522,13.246924213334626,0.0,44,1263.8,53.0,51.0,43.39473684210526,0.5070379436964504,0.20573031046021062,0.0,24155.06064368549,16.430658089487178,0.0,45,1271.1,63.6,54.3,43.2,0.5093023255813953,0.19285150310531687,0.0,25066.5624265035,19.995937490463255,0.0,50,1256.3,106.7,150.1,44.125,0.498546511627907,0.25402583804106227,0.0,20736.928958117962,3.060860335826874,0.0,49,1251.8,84.4,97.7,48.07692307692308,0.4525939177101968,0.11723812498983437,0.0,44566.48122985546,3.9406251907348633,0.0
REALMLP_GPU (default),config,gpu,2024-07,https://arxiv.org/abs/2407.04491,47,1243.1,40.5,49.1,45.03921568627451,0.48791609667122665,0.18983096971554117,0.0,102.1361764272054,4.232743627884808,0.0,46,1258.0,60.8,50.4,43.94736842105263,0.5006119951040392,0.21236030368414652,0.0,109.19154576251381,4.27453645279533,0.0,41,1292.9,56.5,52.5,41.1,0.5337209302325582,0.19246372525877226,0.0,120.5035041252772,4.161822779973348,0.0,60,1131.2,129.6,138.4,54.625,0.376453488372093,0.2869724727792998,0.0,66.77170190215111,4.697212725877762,0.0,50,1249.7,90.9,97.1,48.23076923076923,0.45080500894454384,0.12397599349961802,0.0,81.51278913938083,4.11057998583867,0.0
SAP-RPT-OSS (default),config,gpu,2025-06,https://arxiv.org/abs/2506.10707,48,1239.2,66.6,64.3,45.40196078431372,0.4836981304149567,0.19996818530956922,0.0,368.97079745460957,164.92526029605492,0.0,48,1249.9,62.1,95.3,44.723684210526315,0.49158506731946144,0.2275521470336682,0.0,439.9702278250142,196.87899610243346,0.0,50,1240.3,87.5,79.0,46.18333333333333,0.4746124031007752,0.22365839248790462,0.0,532.6968394438426,240.47165670394898,0.0,41,1312.5,224.9,262.5,39.25,0.5552325581395349,0.24215372658028167,0.0,92.24543425440788,33.40651884675026,0.0,47,1261.4,180.2,157.3,47.38461538461539,0.4606440071556351,0.11933814334681835,0.0,161.434000987273,71.52203255433302,0.0
BETA_GPU (default),config,gpu,2025-02,https://arxiv.org/abs/2502.02527,49,1237.8,61.2,50.8,45.53921568627451,0.48210214318285455,0.2004316244058903,0.2549019607843137,1320.6601685963426,7.102449641508215,0.0,37,1311.3,60.7,56.3,38.86842105263158,0.5596695226438189,0.20956607056308194,0.0,1769.1721731298849,9.42553040228392,0.0,35,1323.5,78.8,58.8,38.166666666666664,0.5678294573643411,0.19701205456616358,0.0,2011.51302382946,9.559173957506816,0.0,45,1286.5,150.1,143.2,41.5,0.5290697674418605,0.2566436305515257,0.0,860.3939830064774,8.924367070198059,0.0,69,1000.0,56.7,97.4,65.03846153846153,0.25536672629695883,0.17373093563871478,1.0,9.625078421372633,0.3119058792407696,0.0
TABPFNV2_GPU (default),config,gpu,2025-01,https://www.nature.com/articles/s41586-024-08328-6,50,1221.8,62.2,74.0,47.049019607843135,0.46454628362973094,0.19691032345080414,0.35294117647058826,12.262318129632988,0.840339740117391,0.0,51,1236.7,80.7,77.2,45.98684210526316,0.4768971848225214,0.2252861533321938,0.3157894736842105,11.52735658068406,0.9154732164583708,0.0,53,1213.9,75.3,78.6,48.733333333333334,0.4449612403100775,0.22619837188304254,0.3333333333333333,11.889281527201335,1.0885666131973266,0.0,30,1353.9,195.4,141.6,35.6875,0.596656976744186,0.2218653337665111,0.25,10.170138031244278,0.2663729786872863,0.0,52,1223.0,169.3,183.5,50.15384615384615,0.4284436493738819,0.1139655899513574,0.46153846153846156,14.410667272714468,0.6207188092745267,0.0
MNCA_GPU (default),config,gpu,2024-07,https://arxiv.org/abs/2407.03257,51,1216.9,58.3,48.1,47.51960784313726,0.45907432740538073,0.20981120323975047,0.0,245.15467273020278,8.083605813045128,1.0,57,1185.5,62.1,61.4,50.85526315789474,0.42028763769889843,0.24191654323090975,0.0,295.14466257471787,10.148893080259624,1.0,54,1206.1,62.7,66.2,49.483333333333334,0.4362403100775194,0.22439623562130329,0.0,339.7616389671961,10.8614825963974,1.0,61,1113.8,103.1,132.9,56.0,0.36046511627906974,0.30761769676693396,0.0,127.83100110292435,7.476682394742966,0.0,36,1395.4,91.0,81.2,37.76923076923077,0.5724508050089445,0.11596482480405414,0.0,99.03008703085092,2.04661226272583,0.0
EBM (tuned),hpo,cpu,2019-09,https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf,52,1208.0,50.1,48.6,48.35294117647059,0.4493844049247606,0.20259266130897735,0.0,52874.45252688726,0.2535079133276846,0.0,49,1246.8,59.4,54.1,45.026315789473685,0.48806609547123625,0.21675763393940048,0.0,62065.37720852777,0.25070374262960327,0.0,49,1249.4,59.2,53.4,45.3,0.4848837209302326,0.20687915127358447,0.0,36363.41098268032,0.2757582585016886,0.0,49,1257.7,134.2,178.5,44.0,0.5,0.2538019439362104,0.0,158447.75055545568,0.15674930810928342,0.0,62,1109.5,144.5,197.4,58.07692307692308,0.3363148479427549,0.1611873566969713,0.0,26008.672688245773,0.2617047199836144,0.0
XT (tuned + ensemble),hpo,cpu,2006,https://link.springer.com/article/10.1007/s10994-006-6226-1,53,1194.5,51.4,48.1,49.627450980392155,0.43456452348381214,0.20727062635834567,0.0,1429.3306673461316,2.111716391993504,0.0,56,1191.8,59.5,62.0,50.26315789473684,0.42717258261933905,0.22985935681459835,0.0,1420.4470345221068,2.1160426202573275,0.0,57,1166.6,63.9,66.8,53.21666666666667,0.3928294573643411,0.22619587524299117,0.0,1429.8115853230158,2.235964218775431,0.0,39,1313.2,210.4,167.0,39.1875,0.5559593023255814,0.24359741270812532,0.0,1385.3299690186977,1.6663366258144379,0.0,48,1256.1,98.7,100.7,47.76923076923077,0.4561717352415027,0.14124202964006866,0.0,1455.2982094471272,2.0990704939915585,0.0
EBM (default),config,cpu,2019-09,https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf,54,1189.1,52.3,55.1,50.127450980392155,0.42875056999544003,0.20971617312095484,0.0,201.3862394398334,0.18454338522518376,1.0,50,1242.5,61.5,51.1,45.43421052631579,0.48332313341493266,0.222653318784995,0.0,248.86588415974066,0.20535503563128013,1.0,48,1250.3,62.2,60.5,45.21666666666667,0.4858527131782946,0.21292227078563017,0.0,191.16758822600048,0.20167160034179682,1.0,52,1231.7,125.0,158.8,46.25,0.4738372093023256,0.2591447487826132,0.0,465.2344939112663,0.2191679179668426,0.0,66,1019.8,118.5,187.4,63.84615384615385,0.2692307692307692,0.17189990117991444,0.0,62.599585643181435,0.12370933019197897,0.0
NN_TORCH (tuned),hpo,cpu,2019-12,https://arxiv.org/abs/2003.06505,55,1189.1,49.6,59.1,50.127450980392155,0.42875056999544003,0.2002339196202691,0.0,29357.971773493522,0.60710202478895,0.0,54,1201.7,72.3,63.4,49.328947368421055,0.4380354957160343,0.22654647805723585,0.0,24155.06064368549,0.7120582053535863,0.0,56,1200.8,75.5,63.7,49.983333333333334,0.4304263565891473,0.21463213074460363,0.0,25066.5624265035,0.8357061862945556,0.0,54,1224.4,176.1,188.6,46.875,0.46656976744186046,0.2712252804796067,0.0,20736.928958117962,0.24837827682495112,0.0,55,1190.6,110.3,127.6,52.46153846153846,0.4016100178890877,0.12332028726605859,0.0,44566.48122985546,0.30030703544616694,0.0
XGB (default),config,cpu,2014-03,https://arxiv.org/abs/1603.02754,56,1183.3,52.7,54.7,50.666666666666664,0.42248062015503873,0.20005672510455094,0.0,13.003299437317194,0.6573358236574659,0.0,55,1201.5,62.8,68.1,49.3421052631579,0.43788249694002446,0.22109375311895238,0.0,13.091729760169983,0.5841734095623619,0.0,55,1203.8,76.1,71.7,49.7,0.43372093023255814,0.21502436485554846,0.0,13.365754477183025,0.5689676205317179,0.0,56,1211.2,91.0,94.0,48.0,0.45348837209302323,0.2438539591067171,0.0,12.064137071371078,0.6411951184272766,0.0,58,1161.1,107.0,123.6,54.53846153846154,0.3774597495527728,0.13856387398553138,0.0,12.744810801285963,0.8711951879354624,0.0
FASTAI (tuned + ensemble),hpo,cpu,2017-09,https://arxiv.org/abs/2003.06505,57,1168.5,65.1,66.9,52.049019607843135,0.40640674874601,0.21651780573877477,0.0,6591.795950641819,16.245619264303468,0.0,53,1208.3,65.5,88.0,48.69736842105263,0.44537943696450427,0.2343681857510315,0.0,7277.4807652172285,19.036358243540715,0.0,52,1215.4,72.9,96.9,48.583333333333336,0.44670542635658916,0.218821782662061,0.0,7408.853333028158,20.085110076268514,0.0,59,1197.9,179.4,192.4,49.125,0.44040697674418605,0.2926671973346707,0.0,6784.833635926247,15.103538870811462,0.0,64,1051.9,68.5,110.1,61.84615384615385,0.2924865831842576,0.16433977185679366,0.0,4587.4864926521595,8.088074555763832,0.0
XT (tuned),hpo,cpu,2006,https://link.springer.com/article/10.1007/s10994-006-6226-1,58,1166.3,57.5,63.3,52.245098039215684,0.40412676698586414,0.21866480375278,0.0,1429.3306673461316,0.19910509446088,0.0,59,1160.9,60.8,72.8,53.14473684210526,0.3936658506731946,0.24466045325427194,0.0,1420.4470345221068,0.19961982651760699,0.0,61,1144.1,69.2,83.5,55.3,0.3686046511627907,0.23731124806022974,0.0,1429.8115853230158,0.2037538369496663,0.0,51,1245.4,208.3,181.8,45.0625,0.4876453488372093,0.27221997273193027,0.0,1385.3299690186977,0.1841172873973846,0.0,51,1230.5,104.2,97.2,49.61538461538461,0.4347048300536673,0.1426775205945727,0.0,1455.2982094471272,0.19760049306429345,0.0
TA-NORI-30M (default),config,gpu,2026-07-21,https://huggingface.co/Synthefy/Nori-30M,59,1161.7,89.4,85.5,52.6764705882353,0.3991108071135431,0.23841003191816168,0.7450980392156863,24.19459312102374,3.7565807828716204,0.0,77,1000.0,63.3,85.8,66.64473684210526,0.2366891064871481,0.3057848076149802,1.0,4.080644030320017,0.13749531068299942,0.0,78,1000.0,76.8,96.0,67.26666666666667,0.22945736434108527,0.28523735715492715,1.0,3.698057786623637,0.14661488533020017,0.0,71,1000.0,91.9,199.3,64.3125,0.26380813953488375,0.3828377468401793,1.0,5.515342444181442,0.10329690575599666,0.0,8,1877.8,164.1,98.4,11.846153846153847,0.8738819320214669,0.041468379881307554,0.0,82.98921354000385,14.335446009269127,0.0
RF (tuned + ensemble),hpo,cpu,2001-10,https://link.springer.com/article/10.1023/A:1010933404324,60,1159.6,54.1,54.7,52.86274509803921,0.39694482444140444,0.21771377089834817,0.0,2227.1437476008546,2.46178646181144,0.0,58,1169.3,67.0,69.0,52.36842105263158,0.40269277845777235,0.23966604127632696,0.0,2283.87174061725,2.1008308561224687,0.0,63,1143.1,60.5,76.8,55.4,0.3674418604651163,0.23917090591706722,0.0,2392.1128436724343,2.1328755378723145,0.0,44,1292.3,209.9,218.8,41.0,0.5348837209302325,0.24152279887355108,0.0,1877.9676041603088,1.9806632995605469,0.0,57,1164.4,69.8,88.1,54.30769230769231,0.38014311270125223,0.15354559594733325,0.0,2061.32346032216,3.516887463056124,0.0
GBM (default),config,cpu,2016-09,https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html,61,1155.0,48.4,46.6,53.28431372549019,0.39204286365709073,0.2068318593226343,0.0,9.322186521455354,1.1440442029167623,0.0,60,1152.7,55.8,58.6,53.9078947368421,0.38479192166462667,0.2326202713616381,0.0,8.557482913920754,0.7352644769768966,0.0,62,1144.0,58.3,62.6,55.31666666666667,0.3684108527131783,0.22324685813250628,0.0,8.108755548795065,0.7944694280624389,0.0,58,1203.8,173.7,174.3,48.625,0.44622093023255816,0.2677705709708826,0.0,10.24021053314209,0.5132459104061127,0.0,53,1204.7,64.5,87.4,51.46153846153846,0.41323792486583183,0.13145034720862303,0.0,11.557473989633413,2.3389387864332933,0.0
TA-NORI (default),config,gpu,2026-06-12,https://github.com/Synthefy/synthefy-nori,62,1152.0,91.9,84.8,53.55882352941177,0.38885088919288646,0.24098341097920192,0.7450980392156863,13.800132695366354,1.582021297193041,0.0,78,1000.0,63.3,85.8,66.64473684210526,0.2366891064871481,0.3057848076149802,1.0,4.080644030320017,0.13749531068299942,0.0,77,1000.0,76.8,96.0,67.26666666666667,0.22945736434108527,0.28523735715492715,1.0,3.698057786623637,0.14661488533020017,0.0,70,1000.0,91.9,199.3,64.3125,0.26380813953488375,0.3828377468401793,1.0,5.515342444181442,0.10329690575599666,0.0,12,1786.4,171.0,94.3,15.307692307692308,0.8336314847942755,0.0515639438900038,0.0,42.210945716271034,5.804481873145471,0.0
RF (tuned),hpo,cpu,2001-10,https://link.springer.com/article/10.1023/A:1010933404324,63,1122.0,46.1,46.8,56.26470588235294,0.35738714090287277,0.22516485413359846,0.0,2227.1437476008546,0.2597549288880591,0.0,63,1132.0,59.9,60.1,55.78947368421053,0.3629130966952264,0.24718346429569588,0.0,2283.87174061725,0.2262354587253771,0.0,67,1111.6,60.3,66.1,58.233333333333334,0.33449612403100776,0.24487506179197993,0.0,2392.1128436724343,0.22272477149963377,0.0,53,1227.3,203.5,199.7,46.625,0.4694767441860465,0.2558399736846307,0.0,1877.9676041603088,0.23940053582191465,0.0,61,1115.8,84.0,122.7,57.65384615384615,0.3412343470483005,0.16080276289054446,0.0,2061.32346032216,0.35773491859436035,0.0
FASTAI (tuned),hpo,cpu,2017-09,https://arxiv.org/abs/2003.06505,64,1105.2,63.8,73.2,57.745098039215684,0.3401732786137711,0.23123453914360179,0.0,6591.795950641819,1.031626776152966,0.0,62,1134.0,68.5,78.1,55.60526315789474,0.3650550795593635,0.2524885381025415,0.0,7277.4807652172285,1.090680348245721,0.0,60,1144.9,77.2,94.1,55.233333333333334,0.3693798449612403,0.2376785119146158,0.0,7408.853333028158,1.0077738920847574,0.0,63,1101.0,144.0,180.1,57.0,0.3488372093023256,0.3080261363072629,0.0,6784.833635926247,1.4015795588493347,0.0,67,1017.3,84.8,113.5,64.0,0.26744186046511625,0.1691074652636241,0.0,4587.4864926521595,0.8590086423433744,0.0
TA-ILTM (default),config,gpu,2025-11,https://arxiv.org/abs/2511.15941,65,1082.2,51.4,67.6,59.71568627450981,0.3172594619243046,0.2409093198243564,0.0,1513.0692572079454,159.21624170565138,0.0,61,1137.4,69.3,70.5,55.30263157894737,0.36857405140758875,0.2551308423220193,0.0,1395.6967683277633,148.76669456456838,0.0,58,1165.9,88.5,78.5,53.28333333333333,0.39205426356589146,0.24068616237247709,0.0,1499.502961230278,147.34802865187328,0.0,64,1021.1,110.1,189.2,62.875,0.2805232558139535,0.3092983921328026,0.0,1006.4235449433327,154.086691737175,0.0,80,856.0,83.1,128.0,72.61538461538461,0.167262969588551,0.19933871560041874,0.0,1856.1580708577083,189.76107181035556,0.0
PB (tuned + ensemble),hpo,cpu,2024-05,https://perpetual-ml.com/,66,1079.2,58.0,64.2,59.970588235294116,0.3142954856361149,0.2775622646679283,0.0,5226.060197222467,16.079361976361742,0.0,70,1058.2,75.0,81.8,62.13157894736842,0.28916768665850673,0.3211802476385072,0.0,6281.992301062533,19.85563743741889,0.0,68,1105.5,82.2,110.3,58.766666666666666,0.32829457364341086,0.2635399401592795,0.0,2988.063416949908,20.40870436032613,0.0,80,814.4,93.0,183.7,74.75,0.14244186046511628,0.5373314006856109,0.0,18634.22561648488,17.781636476516724,0.0,56,1173.7,82.8,114.4,53.65384615384615,0.3877459749552773,0.15006354521546694,0.0,2139.489432151501,5.041018320963933,0.0
[Leakage] TabSTAR_base (default),config,gpu,,,67,1073.4,67.2,70.3,60.46078431372549,0.3085955312357501,0.2613985518354142,0.0,1490.7153631191627,58.33853039554521,0.0,66,1103.3,68.4,83.1,58.328947368421055,0.3333843329253366,0.27203319366374284,0.0,1458.4098778712123,63.81392401770542,0.0,65,1127.8,71.0,96.0,56.78333333333333,0.35135658914728685,0.2552837243347354,0.0,1544.2954199790954,68.62336386839549,0.0,68,1002.8,115.8,145.9,64.125,0.26598837209302323,0.3348437036475209,0.0,1136.33909496665,45.778524577617645,0.0,73,971.6,218.9,240.3,66.6923076923077,0.23613595706618962,0.2303126757218381,0.0,1585.146781536249,42.33353365384615,0.0
TABSTAR (tuned),hpo,gpu,2025-05,https://arxiv.org/abs/2505.18125,68,1072.8,85.7,89.4,60.509803921568626,0.3080255357957136,0.26546260710799974,0.0,159605.1733577906,41.48959353390862,0.0,64,1116.9,89.4,96.2,57.13157894736842,0.34730722154222765,0.2707704642894486,0.0,151284.04913680177,45.16523371244732,0.0,59,1147.2,96.4,101.6,55.016666666666666,0.3718992248062015,0.2534747085700914,0.0,163495.07978549003,48.602297735214236,0.0,72,988.7,161.9,273.0,65.0625,0.2550872093023256,0.3356295482370384,0.0,105492.68420422077,32.27624362707138,0.0,77,902.7,239.5,347.6,70.38461538461539,0.19320214669051877,0.24994733226991822,0.0,183928.45954221947,30.745414550487812,0.0
TABSTAR (tuned + ensemble),hpo,gpu,2025-05,https://arxiv.org/abs/2505.18125,69,1070.3,84.6,92.1,60.71568627450981,0.30563155494756045,0.2665602802000616,0.0,159605.1733577906,127.37209558019451,0.0,65,1106.6,89.5,98.5,58.03947368421053,0.336750305997552,0.2728584344535488,0.0,151284.04913680177,119.47992348043542,0.0,64,1137.2,104.0,108.6,55.93333333333333,0.3612403100775194,0.2552892259374219,0.0,163495.07978549003,114.3131270011266,0.0,73,975.3,148.2,240.5,65.9375,0.2449127906976744,0.33874296638902435,0.0,105492.68420422077,138.85541027784348,0.0,75,938.2,246.3,341.9,68.53846153846153,0.2146690518783542,0.2481502908437147,0.0,183928.45954221947,150.44152171795184,0.0
[Leakage] TabSTAR_wrong (default),config,gpu,,,70,1056.5,73.5,71.4,61.85294117647059,0.2924076607387141,0.26472930612186696,0.37254901960784315,1480.1156548846002,57.57025359658634,2.0,67,1089.3,85.2,99.0,59.53947368421053,0.31930844553243576,0.2746185898234737,0.4473684210526316,1451.4701805742163,63.351519666220014,1.0,66,1119.6,81.3,99.3,57.516666666666666,0.34282945736434106,0.2566381540679543,0.43333333333333335,1538.1925503015518,68.14923168023428,1.0,75,956.5,107.2,176.9,67.125,0.2311046511627907,0.3420452239066716,0.5,1126.2612940967083,45.360099613666534,0.0,76,936.7,254.5,258.7,68.61538461538461,0.21377459749552774,0.23582216914793938,0.15384615384615385,1563.848579791876,40.67116816227253,1.0
TA-ORION-MSP (default),config,gpu,2025-11,https://arxiv.org/abs/2511.02818,71,1048.4,48.6,53.1,62.509803921568626,0.28476972184222527,0.2492661515394259,0.2549019607843137,260.40197305118335,48.29970676291223,0.0,69,1064.2,61.0,68.8,61.64473684210526,0.29482864137086906,0.2751071464528271,0.0,346.1940685824344,64.7165860125893,0.0,70,1086.4,70.5,85.3,60.416666666666664,0.30910852713178294,0.2527578750769235,0.0,372.5638467311859,70.87527935504913,0.0,74,970.4,115.8,171.2,66.25,0.24127906976744187,0.3589169141124655,0.0,247.30740052461624,41.621485978364944,0.0,68,1000.0,56.7,97.4,65.03846153846153,0.25536672629695883,0.17373093563871478,1.0,9.625078421372633,0.3119058792407696,0.0
