model,dataset_size,dataset,fold,test_score,Created
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,7,0.6317094282640723,2025-10-10T01:53:37.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,6,0.6471610929397686,2025-10-10T01:53:25.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,5,0.640601485611797,2025-10-10T01:46:21.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,4,0.6557658962911324,2025-10-10T01:46:16.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,3,0.674793325696505,2025-10-10T01:46:15.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,2,0.6472112144240394,2025-10-10T01:46:03.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,1,0.6443186123312029,2025-10-10T01:38:54.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_SPOTIFY_POPULARITY,0,0.6803069343551494,2025-10-10T01:38:53.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,9,0.9328712708722448,2025-10-10T01:38:48.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,8,0.9345051442703304,2025-10-10T01:38:35.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,7,0.9393222968899598,2025-10-10T01:31:26.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,6,0.9278451930762732,2025-10-10T01:31:25.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,5,0.9358113368974944,2025-10-10T01:31:20.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,4,0.9406749159175896,2025-10-10T01:31:07.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,3,0.9242424445152878,2025-10-10T01:23:58.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,2,0.9171011984183096,2025-10-10T01:23:57.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,1,0.9641147389750544,2025-10-10T01:23:47.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,0,0.9432063343235758,2025-10-10T01:23:39.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,9,0.8553340911677645,2025-10-10T01:16:20.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,8,0.8295782998591945,2025-10-10T01:16:19.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,7,0.8706216985636073,2025-10-10T01:16:08.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,6,0.8292109852915953,2025-10-10T01:16:01.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,5,0.8345889169282512,2025-10-10T01:08:32.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,4,0.8593893639183728,2025-10-10T01:08:31.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,3,0.8539672402313983,2025-10-10T01:08:20.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,2,0.8536570950988779,2025-10-10T01:08:17.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,1,0.8671159906307893,2025-10-10T01:00:54.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,0,0.859158413681664,2025-10-10T01:00:53.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,0.8040213556851898,2025-10-10T01:00:45.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,0.8216974542518282,2025-10-10T01:00:44.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,0.8058343107656798,2025-10-10T00:53:21.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,6,0.8064824186767872,2025-10-10T00:53:20.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,5,0.8065215714676082,2025-10-10T00:53:12.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,0.8006409161207645,2025-10-10T00:53:06.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,0.8129678992496048,2025-10-10T00:45:48.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,0.8019102541897875,2025-10-10T00:45:47.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,0.8143003868944348,2025-10-10T00:45:33.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,0.8151472304784997,2025-10-10T00:45:32.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,9,0.3993775742690681,2025-10-10T00:43:32.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,8,0.4695476618982005,2025-10-10T00:41:27.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,7,0.4766022387666561,2025-10-10T00:39:22.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,6,0.4017235075357237,2025-10-10T00:37:16.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,5,0.2102656052520081,2025-10-10T00:35:11.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,4,0.3094032672740991,2025-10-10T00:34:37.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,3,0.2363851977813321,2025-10-10T00:34:30.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,2,0.4150565692703489,2025-10-10T00:33:06.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,1,0.3608986875533965,2025-10-10T00:32:25.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOKS_GOODREADS,0,0.2935397904938742,2025-10-10T00:29:28.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,0.8929709090902488,2025-10-10T00:28:59.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,0.8904264569780578,2025-10-10T00:27:09.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,7,0.8844868179287726,2025-10-10T00:25:38.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,6,0.8948313889810953,2025-10-10T00:22:00.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,5,0.8647026974024621,2025-10-10T00:21:31.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,4,0.8815673229154402,2025-10-10T00:19:41.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,3,0.8875891996938964,2025-10-10T00:18:11.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,0.8834196756928305,2025-10-10T00:14:32.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,0.8994037199535834,2025-10-10T00:14:04.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,0.9011931555472116,2025-10-10T00:12:13.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,9,0.9888300654977122,2025-10-10T00:09:36.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,8,0.9558468006830944,2025-10-10T00:05:52.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,7,0.9732202112952172,2025-10-10T00:05:23.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,6,0.9209841269300908,2025-10-10T00:03:38.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,5,0.9529170179168724,2025-10-10T00:00:55.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,4,0.9634685470635282,2025-10-09T23:57:11.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,3,0.9539257283893076,2025-10-09T23:56:48.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,2,0.9834283442774608,2025-10-09T23:54:57.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,1,0.9758693435033848,2025-10-09T23:52:15.000Z
TabDPT 6️⃣,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,0,0.976635252090393,2025-10-09T23:48:08.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,9,0.84141336208778,2025-10-09T23:48:05.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,8,0.8395559921266085,2025-10-09T23:45:51.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,7,0.8366401426240636,2025-10-09T23:43:08.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,6,0.8324903595118229,2025-10-09T23:39:02.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,5,0.8130723384029592,2025-10-09T23:39:01.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,4,0.822860409835485,2025-10-09T23:36:44.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,3,0.8390043258268333,2025-10-09T23:35:43.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,2,0.8254087798028789,2025-10-09T23:35:32.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,1,0.8340057343919537,2025-10-09T23:35:16.000Z
TabDPT 6️⃣,10000,REG_FOOD_ZOMATO_RESTAURANTS,0,0.8212656306717752,2025-10-09T23:33:51.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,0.962591682733705,2025-10-09T23:33:50.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,8,0.9620645240289248,2025-10-09T23:33:48.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,6,0.9205819176392938,2025-10-09T21:27:28.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,5,0.9709114296782252,2025-10-09T21:27:19.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,4,0.948514320003928,2025-10-09T21:27:13.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,3,0.9354823006886898,2025-10-09T21:27:03.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,2,0.9463424701879642,2025-10-09T21:26:13.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,1,0.9415863073917804,2025-10-09T21:22:01.000Z
TabDPT 6️⃣,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,0,0.9629857704245196,2025-10-09T21:21:29.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,9,0.822227288997732,2025-10-09T21:21:13.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,8,0.8136243311383833,2025-10-09T21:21:09.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,7,0.8639959729203203,2025-10-09T21:20:48.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,6,0.8145091862275539,2025-10-09T21:20:03.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,5,0.8441902099298638,2025-10-09T21:15:20.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,4,0.8153265899494708,2025-10-09T21:15:15.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,3,0.8426218876975959,2025-10-09T21:14:59.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,2,0.8257535842739532,2025-10-09T21:14:58.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,1,0.8399507444854116,2025-10-09T21:14:33.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_VIDEO_GAMES_SALES,0,0.835140098695677,2025-10-09T21:13:52.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,9,0.873400204684746,2025-10-09T21:12:49.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,8,0.8917775351800519,2025-10-09T21:12:49.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,7,0.8947429896171636,2025-10-09T21:12:32.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,6,0.912057323094585,2025-10-09T21:10:33.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,5,0.865934592907484,2025-10-09T21:10:29.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,4,0.8914542623641227,2025-10-09T21:10:29.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,3,0.890324714040656,2025-10-09T21:10:18.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,2,0.903141087609706,2025-10-09T21:10:18.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,1,0.924669975512123,2025-10-09T21:06:52.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_BABIES_R_US_PRICES,0,0.8763789408717035,2025-10-09T21:06:52.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,0.5830912694476537,2025-10-09T21:04:57.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,8,0.5913835237678691,2025-10-09T21:04:54.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,7,0.5791172675737365,2025-10-09T21:04:53.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,6,0.5991108110313903,2025-10-09T21:04:40.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,5,0.5704002209469805,2025-10-09T21:01:06.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,4,0.613294985379488,2025-10-09T21:00:53.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,3,0.6037444506578536,2025-10-09T20:59:13.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,2,0.5995387503827847,2025-10-09T20:59:10.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,1,0.5972617639884634,2025-10-09T20:59:08.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_ANIME_PLANET_RATING,0,0.5910787774794342,2025-10-09T20:58:56.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,9,0.8356153171079408,2025-10-09T20:58:51.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,8,0.822038545595944,2025-10-09T20:58:43.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,7,0.8174278150322675,2025-10-09T20:56:35.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,6,0.8300627634214984,2025-10-09T20:56:33.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,5,0.8174217245831186,2025-10-09T20:56:32.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,4,0.8105162777514161,2025-10-09T20:56:26.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,3,0.8203283717434733,2025-10-09T20:56:16.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,2,0.81221767525053,2025-10-09T20:55:38.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,1,0.8268819628054672,2025-10-09T20:53:17.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,0,0.8120319388250498,2025-10-09T20:53:14.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,9,0.5418851760888197,2025-10-09T20:53:10.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,8,0.449399004668,2025-10-09T20:53:03.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,7,0.4410684013458132,2025-10-09T20:52:52.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,6,0.445819853963248,2025-10-09T20:52:18.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,5,0.4512892105001567,2025-10-09T20:49:41.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,4,0.4000044374707786,2025-10-09T20:49:39.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,3,0.4332666595519269,2025-10-09T20:49:38.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,2,0.4595081659751637,2025-10-09T20:49:32.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,1,0.4856799089388161,2025-10-09T20:49:28.000Z
TabDPT 6️⃣,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,0,0.4103197507222587,2025-10-09T20:48:54.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,9,0.9422164783753232,2025-10-09T20:48:13.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,8,0.9342918485391948,2025-10-09T20:48:09.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,7,0.9275038636464128,2025-10-09T20:48:05.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,6,0.9322283863012756,2025-10-09T20:48:03.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,5,0.9206371642174082,2025-10-09T20:47:59.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,4,0.9070160408685508,2025-10-09T20:47:25.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,3,0.9283409774455936,2025-10-09T20:46:24.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,2,0.9196483221730192,2025-10-09T20:46:21.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,1,0.9275424323525906,2025-10-09T20:46:08.000Z
TabDPT 6️⃣,10000,REG_FOOD_COFFEE_REVIEW,0,0.9265998239717332,2025-10-09T20:45:54.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,9,0.8531739393151628,2025-10-09T20:45:46.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,8,0.8915123703756547,2025-10-09T20:45:43.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,7,0.8994957147825386,2025-10-09T20:44:10.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,6,0.8892268807852318,2025-10-09T20:44:07.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,5,0.9227601862984688,2025-10-09T20:42:28.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,4,0.9005069137244052,2025-10-09T20:42:26.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,3,0.8642395201015672,2025-10-09T20:40:44.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,2,0.8945347433628821,2025-10-09T20:40:41.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,1,0.9142782772375888,2025-10-09T20:38:07.000Z
TabDPT 6️⃣,10000,REG_FOOD_BEER_RATINGS,0,0.8771253268995873,2025-10-09T20:38:05.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,9,0.9789071481144342,2025-10-09T20:38:01.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,8,0.9957761221365072,2025-10-09T20:37:59.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,7,0.9795483390425616,2025-10-09T20:37:22.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,6,0.9814472364890544,2025-10-09T20:37:13.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,5,0.9897685725529484,2025-10-09T20:29:20.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,4,0.9974838067359986,2025-10-09T20:29:03.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,3,0.9742766603713487,2025-10-09T20:28:42.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,2,0.995132709412242,2025-10-09T20:28:40.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,1,0.9874709941152102,2025-10-09T20:27:34.000Z
TabDPT 6️⃣,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,0,0.9797515373323202,2025-10-09T20:27:30.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,9,0.2412842882502053,2025-10-09T20:27:20.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,8,0.3308790174397098,2025-10-09T20:27:02.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,7,0.1976778925514984,2025-10-09T20:26:42.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,6,0.2295833538932229,2025-10-09T20:26:40.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,5,0.2014310186582644,2025-10-09T20:25:20.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,4,0.3591323883706386,2025-10-09T20:25:03.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,3,0.3453376307352991,2025-10-09T20:24:47.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,2,0.1568009544345687,2025-10-09T20:24:38.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,1,0.2664744545778063,2025-10-09T20:23:48.000Z
TabDPT 6️⃣,10000,REG_FOOD_RAMEN_RATINGS_2022,0,0.2990398487522303,2025-10-09T20:23:45.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,9,0.6996024816176472,2025-10-09T20:23:36.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,8,0.7063223805147059,2025-10-09T20:23:18.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,7,0.7081008731617648,2025-10-09T20:23:03.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,6,0.7204159007352942,2025-10-09T20:22:59.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,5,0.7187683823529412,2025-10-09T20:22:04.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,4,0.6877906709558823,2025-10-09T20:22:01.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,3,0.6983754595588235,2025-10-09T20:21:51.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,2,0.7201769301470587,2025-10-09T20:21:34.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,1,0.6986511948529412,2025-10-09T20:21:14.000Z
TabDPT 6️⃣,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,0,0.7165647977941176,2025-10-09T20:21:13.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,9,0.8577817699916834,2025-10-09T20:20:35.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,8,0.8434320470575877,2025-10-09T20:20:32.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,7,0.8539264219372159,2025-10-09T20:20:23.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,6,0.8602053231106984,2025-10-09T20:20:05.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,5,0.8523516560536962,2025-10-09T20:19:35.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,4,0.8565820607052258,2025-10-09T20:19:34.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,3,0.8536319083585912,2025-10-09T20:19:08.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,2,0.8579394600284344,2025-10-09T20:19:06.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,1,0.8512813811764285,2025-10-09T20:18:54.000Z
TabDPT 6️⃣,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,0,0.8504695379934356,2025-10-09T20:18:36.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,9,0.9279228336326798,2025-10-09T20:11:17.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,8,0.9212703103396906,2025-10-09T20:11:09.000Z
TabDPT 6️⃣,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,7,0.9438957932869206,2025-10-09T20:11:03.000Z
